Scale_setup.started,Scale_setup.stopped,participant,session,sex,age,date,expName,psychopyVersion,OS,frameRate,Intro.started,Intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,block.started,direction,Block_id,block.stopped,trial_direction,Block_resp_2.keys,Block_resp_2.rt,Block_resp_2.duration,ITI.started,ITI.stopped,Mask_2.started,Mask_2.stopped,encoding.started,encoding.stopped,Cue.started,Cue.stopped,Response.started,Response.stopped,keyDuration,Feedback_Time.started,FeedbackID_T,Feedback_Time.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TimeDur,Coherence1,TrialType
0.00020000004768405688,0.00029999995231833054,405532,001,,,2025-06-04_22h14.49.380,Serial_Dependence_U,2023.2.3,Win32,59.17159763315647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,405532,001,,,2025-06-04_22h14.49.380,Serial_Dependence_U,2023.2.3,Win32,59.17159763315647,349.9760999999046,496.9764000000954,space,146.9620000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,405532,001,,,2025-06-04_22h14.49.380,Serial_Dependence_U,2023.2.3,Win32,59.17159763315647,,,,,,496.9890999999046,174,0,511.3184000000954,174,s,14.313599999904568,,515.514,516.0137000000477,514.9974000000954,515.5139000000954,512.3355,514.9972999999524,516.0137999999523,516.5154000000954,516.5160000000001,552.0974000000954,183,552.0977000000477,1,553.0945999999046,0,0,0,14,1,1.6,0.3,Time
,,405532,001,,,2025-06-04_22h14.49.380,Serial_Dependence_U,2023.2.3,Win32,59.17159763315647,,,,,,553.0964000000954,270,0,553.0997000000477,270,,,,556.6469000000953,557.1464000000954,556.1312999999524,556.6467000000478,554.0965999999047,556.1310999999047,557.1465000000001,557.6422999999523,557.6424000000954,566.2000999999046,116,566.2000999999046,1,567.1952999999523,0,1,1,6,1,1,0.7,Time
,,405532,001,,,2025-06-04_22h14.49.380,Serial_Dependence_U,2023.2.3,Win32,59.17159763315647,,,,,,567.1977000000477,204,0,567.1982000000477,204,,,,571.1467000000478,571.6462000000477,570.6370000000001,571.1465999999047,568.2005,570.6367999999524,571.6462999999524,572.1350999999047,572.1352999999524,575.2002999999523,142,575.2005,1,576.197,0,2,2,28,1,1.4,0.7,Time
,,405532,001,,,2025-06-04_22h14.49.380,Serial_Dependence_U,2023.2.3,Win32,59.17159763315647,,,,,,576.198,119,0,576.1984000000954,119,,,,579.9555,580.4477000000477,579.4385999999047,579.9555,577.1997000000478,579.4385,580.4477000000477,580.948,580.948,581.9155000000001,208,581.9155000000001,1,582.9150999999047,0,3,3,27,1,1.2,0.7,Time
,,405532,001,,,2025-06-04_22h14.49.380,Serial_Dependence_U,2023.2.3,Win32,59.17159763315647,,,,,,582.9155000000001,185,0,582.9155999999047,185,,,,586.7195,587.2169000000954,586.2054000000954,586.7194000000954,583.9395999999047,586.2054000000954,587.217,587.717,587.7170999999047,589.9730000000001,167,589.9730999999047,1,590.9667999999523,0,4,4,22,1,1.2,0.3,Time
,,405532,001,,,2025-06-04_22h14.49.380,Serial_Dependence_U,2023.2.3,Win32,59.17159763315647,,,,,,590.9670999999047,48,0,590.9672999999524,48,,,,594.3755999999047,594.869,593.8584000000953,594.3755999999047,591.9902000000477,593.8582999999524,594.8690999999046,595.3687999999523,595.3687999999523,597.7585,188,597.7585999999046,1,598.7595,0,5,5,10,1,0.8,0.3,Time
,,405532,001,,,2025-06-04_22h14.49.380,Serial_Dependence_U,2023.2.3,Win32,59.17159763315647,,,,,,598.7604000000954,307,0,598.7609000000954,307,,,,602.9059000000954,603.4085,602.3959000000954,602.9057999999524,599.7560999999047,602.3957999999524,603.4085,603.9044000000954,603.9044000000954,607.3615999999047,184,607.3615999999047,1,608.355,0,6,6,19,1,1.6,0.7,Time
,,405532,001,,,2025-06-04_22h14.49.380,Serial_Dependence_U,2023.2.3,Win32,59.17159763315647,,,,,,608.3550999999046,148,0,608.3554000000954,148,,,,611.7289000000955,612.2307000000477,611.2139000000954,611.7289000000955,609.3639000000954,611.2137000000478,612.2307999999523,612.7232999999524,612.7235000000001,614.3489000000953,198,614.3492000000477,1,615.3414000000954,0,7,7,25,1,0.8,0.7,Time
